site__ YYMMMDD yyyy.yyyy _MJD_______ time____ __east(m)_______ _north(m)________ ____up(m)_______ reflat(deg)_____ reflon(deg)_____ Height(m)_______
950203 17NOV23 2017.8931 58080.48149 12:00:00 -3.9359691970E+06 3.1865286368E+06 3.8645618970E+06 3.7533685670E+01 1.4100665049E+02 5.3133729065E+01
950203 17NOV24 2017.8958 58081.46699 12:00:00 -3.9359692015E+06 3.1865286377E+06 3.8645618981E+06 3.7533685656E+01 1.4100665051E+02 5.3137621784E+01
950203 17NOV25 2017.8986 58082.48899 12:00:00 -3.9359691990E+06 3.1865286377E+06 3.8645618992E+06 3.7533685674E+01 1.4100665050E+02 5.3136751106E+01
950203 17NOV26 2017.9013 58083.47449 12:00:00 -3.9359692004E+06 3.1865286411E+06 3.8645619011E+06 3.7533685670E+01 1.4100665048E+02 5.3140468024E+01
950203 17NOV27 2017.9041 58084.49649 12:00:00 -3.9359691991E+06 3.1865286375E+06 3.8645618967E+06 3.7533685657E+01 1.4100665050E+02 5.3135189875E+01
950203 17NOV28 2017.9068 58085.48199 12:00:00 -3.9359691976E+06 3.1865286367E+06 3.8645618989E+06 3.7533685682E+01 1.4100665049E+02 5.3135206499E+01
950203 17NOV29 2017.9095 58086.46749 12:00:00 -3.9359691958E+06 3.1865286395E+06 3.8645618936E+06 3.7533685642E+01 1.4100665046E+02 5.3132265329E+01
950203 17NOV30 2017.9123 58087.48949 12:00:00 -3.9359691975E+06 3.1865286373E+06 3.8645618956E+06 3.7533685656E+01 1.4100665049E+02 5.3133433799E+01
950203 17DEC01 2017.9150 58088.47499 12:00:00 -3.9359691971E+06 3.1865286337E+06 3.8645618947E+06 3.7533685664E+01 1.4100665052E+02 5.3130842648E+01
950203 17DEC02 2017.9178 58089.49699 12:00:00 -3.9359691939E+06 3.1865286384E+06 3.8645618925E+06 3.7533685646E+01 1.4100665045E+02 5.3129875276E+01
950203 17DEC03 2017.9205 58090.48249 12:00:00 -3.9359692029E+06 3.1865286426E+06 3.8645619036E+06 3.7533685672E+01 1.4100665048E+02 5.3144280385E+01
950203 17DEC04 2017.9232 58091.46800 12:00:00 -3.9359691933E+06 3.1865286320E+06 3.8645618937E+06 3.7533685679E+01 1.4100665050E+02 5.3127043101E+01
950203 17DEC05 2017.9260 58092.48999 12:00:00 -3.9359691986E+06 3.1865286337E+06 3.8645618948E+06 3.7533685659E+01 1.4100665053E+02 5.3131828065E+01
950203 17DEC06 2017.9287 58093.47550 12:00:00 -3.9359691923E+06 3.1865286403E+06 3.8645618939E+06 3.7533685656E+01 1.4100665042E+02 5.3130690121E+01
950203 17DEC07 2017.9315 58094.49749 12:00:00 -3.9359691901E+06 3.1865286284E+06 3.8645618888E+06 3.7533685670E+01 1.4100665051E+02 5.3120289310E+01
950203 17DEC08 2017.9342 58095.48300 12:00:00 -3.9359691965E+06 3.1865286322E+06 3.8645618934E+06 3.7533685663E+01 1.4100665053E+02 5.3128932387E+01
950203 17DEC09 2017.9369 58096.46850 12:00:00 -3.9359692001E+06 3.1865286372E+06 3.8645618985E+06 3.7533685666E+01 1.4100665051E+02 5.3136753123E+01
950203 17DEC10 2017.9397 58097.49050 12:00:00 -3.9359691998E+06 3.1865286388E+06 3.8645618973E+06 3.7533685654E+01 1.4100665049E+02 5.3136635513E+01
950203 17DEC11 2017.9424 58098.47600 12:00:00 -3.9359691948E+06 3.1865286338E+06 3.8645618959E+06 3.7533685682E+01 1.4100665050E+02 5.3130206057E+01
950203 17DEC12 2017.9452 58099.49800 12:00:00 -3.9359691988E+06 3.1865286364E+06 3.8645618964E+06 3.7533685660E+01 1.4100665051E+02 5.3134273333E+01
950203 17DEC13 2017.9479 58100.48350 12:00:00 -3.9359691938E+06 3.1865286327E+06 3.8645618966E+06 3.7533685695E+01 1.4100665050E+02 5.3129467310E+01
950203 17DEC14 2017.9506 58101.46899 12:00:00 -3.9359691967E+06 3.1865286357E+06 3.8645618956E+06 3.7533685665E+01 1.4100665050E+02 5.3132142371E+01
950203 17DEC15 2017.9534 58102.49100 12:00:00 -3.9359691960E+06 3.1865286318E+06 3.8645618962E+06 3.7533685686E+01 1.4100665053E+02 5.3130130469E+01
950203 17DEC16 2017.9561 58103.47649 12:00:00 -3.9359691985E+06 3.1865286354E+06 3.8645618953E+06 3.7533685657E+01 1.4100665051E+02 5.3132919307E+01
950203 17DEC17 2017.9589 58104.49850 12:00:00 -3.9359691996E+06 3.1865286350E+06 3.8645618961E+06 3.7533685659E+01 1.4100665052E+02 5.3133885062E+01
950203 17DEC18 2017.9616 58105.48399 12:00:00 -3.9359692013E+06 3.1865286385E+06 3.8645618985E+06 3.7533685657E+01 1.4100665050E+02 5.3138141390E+01
950203 17DEC19 2017.9643 58106.46949 12:00:00 -3.9359691977E+06 3.1865286358E+06 3.8645618951E+06 3.7533685657E+01 1.4100665050E+02 5.3132503986E+01
950203 17DEC20 2017.9671 58107.49149 12:00:00 -3.9359691976E+06 3.1865286350E+06 3.8645618956E+06 3.7533685664E+01 1.4100665051E+02 5.3132347786E+01
950203 17DEC21 2017.9698 58108.47699 12:00:00 -3.9359692011E+06 3.1865286377E+06 3.8645619005E+06 3.7533685675E+01 1.4100665051E+02 5.3138837399E+01
950203 17DEC22 2017.9726 58109.49899 12:00:00 -3.9359692001E+06 3.1865286351E+06 3.8645618974E+06 3.7533685666E+01 1.4100665053E+02 5.3135035121E+01
950203 17DEC23 2017.9753 58110.48449 12:00:00 -3.9359692089E+06 3.1865286390E+06 3.8645619040E+06 3.7533685662E+01 1.4100665055E+02 5.3146425745E+01
950203 17DEC24 2017.9780 58111.47000 12:00:00 -3.9359692068E+06 3.1865286364E+06 3.8645619019E+06 3.7533685665E+01 1.4100665056E+02 5.3142554733E+01
950203 17DEC25 2017.9808 58112.49199 12:00:00 -3.9359692067E+06 3.1865286367E+06 3.8645619033E+06 3.7533685674E+01 1.4100665056E+02 5.3143495712E+01
950203 17DEC26 2017.9835 58113.47750 12:00:00 -3.9359692013E+06 3.1865286332E+06 3.8645618975E+06 3.7533685668E+01 1.4100665055E+02 5.3134887585E+01
950203 17DEC27 2017.9863 58114.49949 12:00:00 -3.9359692078E+06 3.1865286378E+06 3.8645619048E+06 3.7533685677E+01 1.4100665056E+02 5.3145636394E+01
950203 17DEC28 2017.9890 58115.48500 12:00:00 -3.9359692069E+06 3.1865286390E+06 3.8645619057E+06 3.7533685683E+01 1.4100665054E+02 5.3146228771E+01
950203 17DEC29 2017.9917 58116.47050 12:00:00 -3.9359692049E+06 3.1865286357E+06 3.8645618987E+06 3.7533685653E+01 1.4100665055E+02 5.3139084893E+01
950203 17DEC30 2017.9945 58117.49250 12:00:00 -3.9359692044E+06 3.1865286354E+06 3.8645618989E+06 3.7533685657E+01 1.4100665055E+02 5.3138748879E+01
950203 17DEC31 2017.9972 58118.47800 12:00:00 -3.9359692029E+06 3.1865286345E+06 3.8645618965E+06 3.7533685650E+01 1.4100665055E+02 5.3135913159E+01
950203 18JAN01 2018.0000 58119.50000 12:00:00 -3.9359692058E+06 3.1865286346E+06 3.8645618973E+06 3.7533685643E+01 1.4100665057E+02 5.3138237798E+01
950203 18JAN02 2018.0027 58120.48550 12:00:00 -3.9359692047E+06 3.1865286362E+06 3.8645619009E+06 3.7533685667E+01 1.4100665055E+02 5.3140551416E+01
950203 18JAN03 2018.0054 58121.47100 12:00:00 -3.9359692027E+06 3.1865286375E+06 3.8645618993E+06 3.7533685660E+01 1.4100665052E+02 5.3138992658E+01
950203 18JAN04 2018.0082 58122.49300 12:00:00 -3.9359692075E+06 3.1865286365E+06 3.8645619015E+06 3.7533685659E+01 1.4100665057E+02 5.3142792373E+01
950203 18JAN05 2018.0109 58123.47850 12:00:00 -3.9359692033E+06 3.1865286337E+06 3.8645618976E+06 3.7533685658E+01 1.4100665056E+02 5.3136430659E+01
950203 18JAN06 2018.0136 58124.46399 12:00:00 -3.9359692087E+06 3.1865286367E+06 3.8645618991E+06 3.7533685636E+01 1.4100665057E+02 5.3142169618E+01
950203 18JAN07 2018.0164 58125.48600 12:00:00 -3.9359692081E+06 3.1865286341E+06 3.8645619011E+06 3.7533685662E+01 1.4100665059E+02 5.3141720937E+01
950203 18JAN08 2018.0191 58126.47149 12:00:00 -3.9359692076E+06 3.1865286340E+06 3.8645619021E+06 3.7533685671E+01 1.4100665059E+02 5.3141972100E+01
950203 18JAN09 2018.0219 58127.49350 12:00:00 -3.9359692082E+06 3.1865286362E+06 3.8645619018E+06 3.7533685659E+01 1.4100665057E+02 5.3143256880E+01
950203 18JAN10 2018.0246 58128.47899 12:00:00 -3.9359692073E+06 3.1865286347E+06 3.8645619026E+06 3.7533685674E+01 1.4100665058E+02 5.3142441099E+01
950203 18JAN11 2018.0273 58129.46449 12:00:00 -3.9359692023E+06 3.1865286360E+06 3.8645618979E+06 3.7533685657E+01 1.4100665053E+02 5.3137144743E+01
950203 18JAN12 2018.0301 58130.48649 12:00:00 -3.9359692010E+06 3.1865286340E+06 3.8645618973E+06 3.7533685665E+01 1.4100665054E+02 5.3134980024E+01
950203 18JAN13 2018.0328 58131.47199 12:00:00 -3.9359692019E+06 3.1865286321E+06 3.8645618991E+06 3.7533685681E+01 1.4100665057E+02 5.3135683277E+01
950203 18JAN14 2018.0356 58132.49399 12:00:00 -3.9359692109E+06 3.1865286369E+06 3.8645619016E+06 3.7533685644E+01 1.4100665059E+02 5.3145148411E+01
950203 18JAN15 2018.0383 58133.47949 12:00:00 -3.9359692185E+06 3.1865286414E+06 3.8645619069E+06 3.7533685633E+01 1.4100665060E+02 5.3155306829E+01
950203 18JAN16 2018.0410 58134.46499 12:00:00 -3.9359692082E+06 3.1865286338E+06 3.8645619000E+06 3.7533685654E+01 1.4100665060E+02 5.3140962726E+01
950203 18JAN17 2018.0438 58135.48699 12:00:00 -3.9359692036E+06 3.1865286301E+06 3.8645618954E+06 3.7533685654E+01 1.4100665059E+02 5.3133478941E+01
950203 18JAN18 2018.0465 58136.47249 12:00:00 -3.9359692056E+06 3.1865286292E+06 3.8645618954E+06 3.7533685648E+01 1.4100665062E+02 5.3134262525E+01
950203 18JAN19 2018.0493 58137.49449 12:00:00 -3.9359692056E+06 3.1865286352E+06 3.8645618987E+06 3.7533685651E+01 1.4100665056E+02 5.3139266836E+01
950203 18JAN20 2018.0520 58138.47999 12:00:00 -3.9359691982E+06 3.1865286305E+06 3.8645618933E+06 3.7533685661E+01 1.4100665055E+02 5.3129070967E+01
950203 18JAN21 2018.0547 58139.46550 12:00:00 -3.9359692027E+06 3.1865286323E+06 3.8645618973E+06 3.7533685664E+01 1.4100665057E+02 5.3135179525E+01
950203 18JAN22 2018.0575 58140.48749 12:00:00 -3.9359691993E+06 3.1865286277E+06 3.8645618930E+06 3.7533685663E+01 1.4100665059E+02 5.3128169029E+01
950203 18JAN23 2018.0602 58141.47300 12:00:00 -3.9359692035E+06 3.1865286309E+06 3.8645618993E+06 3.7533685679E+01 1.4100665059E+02 5.3136192478E+01
950203 18JAN24 2018.0630 58142.49500 12:00:00 -3.9359692022E+06 3.1865286310E+06 3.8645618994E+06 3.7533685685E+01 1.4100665058E+02 5.3135502068E+01
950203 18JAN25 2018.0657 58143.48050 12:00:00 -3.9359692051E+06 3.1865286330E+06 3.8645619018E+06 3.7533685683E+01 1.4100665058E+02 5.3139749527E+01
950203 18JAN26 2018.0684 58144.46600 12:00:00 -3.9359691994E+06 3.1865286305E+06 3.8645618992E+06 3.7533685698E+01 1.4100665056E+02 5.3133405007E+01
950203 18JAN27 2018.0712 58145.48800 12:00:00 -3.9359692083E+06 3.1865286328E+06 3.8645619010E+06 3.7533685665E+01 1.4100665060E+02 5.3141134610E+01
950203 18JAN28 2018.0739 58146.47350 12:00:00 -3.9359692072E+06 3.1865286327E+06 3.8645619033E+06 3.7533685686E+01 1.4100665060E+02 5.3141807972E+01
950203 18JAN29 2018.0767 58147.49550 12:00:00 -3.9359692026E+06 3.1865286302E+06 3.8645618996E+06 3.7533685688E+01 1.4100665059E+02 5.3135471266E+01
950203 18JAN30 2018.0794 58148.48100 12:00:00 -3.9359692026E+06 3.1865286293E+06 3.8645618952E+06 3.7533685660E+01 1.4100665059E+02 5.3132341584E+01
950203 18JAN31 2018.0821 58149.46649 12:00:00 -3.9359692007E+06 3.1865286295E+06 3.8645618985E+06 3.7533685690E+01 1.4100665058E+02 5.3133280802E+01
950203 18FEB01 2018.0849 58150.48850 12:00:00 -3.9359692016E+06 3.1865286303E+06 3.8645618943E+06 3.7533685654E+01 1.4100665058E+02 5.3131675924E+01
950203 18FEB02 2018.0876 58151.47399 12:00:00 -3.9359692023E+06 3.1865286309E+06 3.8645618945E+06 3.7533685650E+01 1.4100665058E+02 5.3132528588E+01
950203 18FEB03 2018.0904 58152.49600 12:00:00 -3.9359692008E+06 3.1865286267E+06 3.8645618945E+06 3.7533685671E+01 1.4100665060E+02 5.3129508389E+01
950203 18FEB04 2018.0931 58153.48149 12:00:00 -3.9359692019E+06 3.1865286281E+06 3.8645618974E+06 3.7533685682E+01 1.4100665060E+02 5.3132651681E+01
950203 18FEB05 2018.0958 58154.46699 12:00:00 -3.9359691983E+06 3.1865286291E+06 3.8645618996E+06 3.7533685710E+01 1.4100665057E+02 5.3132272168E+01
950203 18FEB06 2018.0986 58155.48899 12:00:00 -3.9359692058E+06 3.1865286275E+06 3.8645618980E+06 3.7533685672E+01 1.4100665063E+02 5.3135121522E+01
950203 18FEB07 2018.1013 58156.47449 12:00:00 -3.9359692089E+06 3.1865286323E+06 3.8645619029E+06 3.7533685677E+01 1.4100665061E+02 5.3142412454E+01
950203 18FEB08 2018.1041 58157.49649 12:00:00 -3.9359692026E+06 3.1865286299E+06 3.8645618984E+06 3.7533685680E+01 1.4100665059E+02 5.3134590499E+01
950203 18FEB09 2018.1068 58158.48199 12:00:00 -3.9359692086E+06 3.1865286318E+06 3.8645619024E+06 3.7533685677E+01 1.4100665062E+02 5.3141673452E+01
950203 18FEB10 2018.1095 58159.46750 12:00:00 -3.9359692130E+06 3.1865286366E+06 3.8645619033E+06 3.7533685648E+01 1.4100665060E+02 5.3147328700E+01
950203 18FEB11 2018.1123 58160.48949 12:00:00 -3.9359692092E+06 3.1865286322E+06 3.8645618987E+06 3.7533685646E+01 1.4100665062E+02 5.3139988697E+01
950203 18FEB12 2018.1150 58161.47500 12:00:00 -3.9359692052E+06 3.1865286299E+06 3.8645618943E+06 3.7533685640E+01 1.4100665061E+02 5.3133695127E+01
950203 18FEB13 2018.1178 58162.49699 12:00:00 -3.9359692041E+06 3.1865286325E+06 3.8645618974E+06 3.7533685658E+01 1.4100665058E+02 5.3136203106E+01
950203 18FEB14 2018.1205 58163.48249 12:00:00 -3.9359692084E+06 3.1865286334E+06 3.8645618967E+06 3.7533685631E+01 1.4100665060E+02 5.3138875949E+01
950203 18FEB15 2018.1232 58164.46800 12:00:00 -3.9359692083E+06 3.1865286335E+06 3.8645618956E+06 3.7533685624E+01 1.4100665060E+02 5.3138194064E+01
950203 18FEB16 2018.1260 58165.48999 12:00:00 -3.9359692084E+06 3.1865286323E+06 3.8645619058E+06 3.7533685700E+01 1.4100665061E+02 5.3143871048E+01
950203 18FEB17 2018.1287 58166.47550 12:00:00 -3.9359692156E+06 3.1865286351E+06 3.8645619052E+06 3.7533685655E+01 1.4100665064E+02 5.3149340229E+01
950203 18FEB18 2018.1315 58167.49749 12:00:00 -3.9359692180E+06 3.1865286372E+06 3.8645619130E+06 3.7533685694E+01 1.4100665064E+02 5.3156619251E+01
950203 18FEB19 2018.1342 58168.48300 12:00:00 -3.9359692216E+06 3.1865286433E+06 3.8645619129E+06 3.7533685657E+01 1.4100665061E+02 5.3161820875E+01
950203 18FEB20 2018.1369 58169.46850 12:00:00 -3.9359692128E+06 3.1865286343E+06 3.8645619018E+06 3.7533685646E+01 1.4100665062E+02 5.3145143948E+01
950203 18FEB21 2018.1397 58170.49050 12:00:00 -3.9359692119E+06 3.1865286358E+06 3.8645619012E+06 3.7533685640E+01 1.4100665060E+02 5.3144972177E+01
950203 18FEB22 2018.1424 58171.47600 12:00:00 -3.9359692108E+06 3.1865286342E+06 3.8645618992E+06 3.7533685636E+01 1.4100665061E+02 5.3142277395E+01
950203 18FEB23 2018.1452 58172.49800 12:00:00 -3.9359692077E+06 3.1865286380E+06 3.8645618975E+06 3.7533685624E+01 1.4100665055E+02 5.3141227193E+01
950203 18FEB24 2018.1479 58173.48350 12:00:00 -3.9359692144E+06 3.1865286406E+06 3.8645619051E+06 3.7533685641E+01 1.4100665058E+02 5.3151284081E+01
950203 18FEB25 2018.1506 58174.46899 12:00:00 -3.9359692079E+06 3.1865286342E+06 3.8645618976E+06 3.7533685637E+01 1.4100665059E+02 5.3139515270E+01
950203 18FEB26 2018.1534 58175.49100 12:00:00 -3.9359692082E+06 3.1865286287E+06 3.8645618964E+06 3.7533685646E+01 1.4100665064E+02 5.3136224724E+01
950203 18FEB27 2018.1561 58176.47649 12:00:00 -3.9359692084E+06 3.1865286340E+06 3.8645619035E+06 3.7533685678E+01 1.4100665059E+02 5.3143318083E+01
950203 18FEB28 2018.1589 58177.49850 12:00:00 -3.9359692097E+06 3.1865286310E+06 3.8645619011E+06 3.7533685665E+01 1.4100665063E+02 5.3141160239E+01
950203 18MAR01 2018.1616 58178.48399 12:00:00 -3.9359692276E+06 3.1865286369E+06 3.8645619099E+06 3.7533685632E+01 1.4100665071E+02 5.3160497729E+01
950203 18MAR02 2018.1643 58179.46949 12:00:00 -3.9359692199E+06 3.1865286373E+06 3.8645619096E+06 3.7533685661E+01 1.4100665065E+02 5.3155768803E+01
950203 18MAR03 2018.1671 58180.49149 12:00:00 -3.9359692076E+06 3.1865286302E+06 3.8645618976E+06 3.7533685652E+01 1.4100665062E+02 5.3137334465E+01
950203 18MAR04 2018.1698 58181.47699 12:00:00 -3.9359692112E+06 3.1865286319E+06 3.8645619033E+06 3.7533685672E+01 1.4100665063E+02 5.3143874115E+01
950203 18MAR05 2018.1726 58182.49899 12:00:00 -3.9359692102E+06 3.1865286352E+06 3.8645618997E+06 3.7533685639E+01 1.4100665060E+02 5.3142711186E+01
950203 18MAR06 2018.1753 58183.48449 12:00:00 -3.9359692104E+06 3.1865286345E+06 3.8645619005E+06 3.7533685646E+01 1.4100665060E+02 5.3142972551E+01
950203 18MAR07 2018.1780 58184.47000 12:00:00 -3.9359692104E+06 3.1865286349E+06 3.8645619016E+06 3.7533685653E+01 1.4100665060E+02 5.3143842293E+01
950203 18MAR08 2018.1808 58185.49199 12:00:00 -3.9359692165E+06 3.1865286391E+06 3.8645619019E+06 3.7533685614E+01 1.4100665061E+02 5.3149880381E+01
950203 18MAR09 2018.1835 58186.47750 12:00:00 -3.9359692190E+06 3.1865286367E+06 3.8645619025E+06 3.7533685616E+01 1.4100665065E+02 5.3150589203E+01
950203 18MAR10 2018.1863 58187.49949 12:00:00 -3.9359692109E+06 3.1865286338E+06 3.8645618979E+06 3.7533685628E+01 1.4100665061E+02 5.3141347441E+01
950203 18MAR11 2018.1890 58188.48500 12:00:00 -3.9359692127E+06 3.1865286316E+06 3.8645618987E+06 3.7533685633E+01 1.4100665065E+02 5.3141846470E+01
950203 18MAR12 2018.1917 58189.47050 12:00:00 -3.9359692111E+06 3.1865286269E+06 3.8645618991E+06 3.7533685659E+01 1.4100665068E+02 5.3138758843E+01
950203 18MAR13 2018.1945 58190.49250 12:00:00 -3.9359692165E+06 3.1865286351E+06 3.8645619006E+06 3.7533685619E+01 1.4100665064E+02 5.3147092479E+01
950203 18MAR14 2018.1972 58191.47800 12:00:00 -3.9359692176E+06 3.1865286328E+06 3.8645619010E+06 3.7533685625E+01 1.4100665067E+02 5.3146866488E+01
950203 18MAR15 2018.2000 58192.50000 12:00:00 -3.9359692144E+06 3.1865286361E+06 3.8645618977E+06 3.7533685604E+01 1.4100665062E+02 5.3144530400E+01
950203 18MAR16 2018.2027 58193.48550 12:00:00 -3.9359692122E+06 3.1865286346E+06 3.8645619005E+06 3.7533685638E+01 1.4100665062E+02 5.3144131845E+01
950203 18MAR17 2018.2054 58194.47100 12:00:00 -3.9359692100E+06 3.1865286301E+06 3.8645619032E+06 3.7533685682E+01 1.4100665064E+02 5.3142175437E+01
950203 18MAR18 2018.2082 58195.49300 12:00:00 -3.9359692139E+06 3.1865286305E+06 3.8645618979E+06 3.7533685626E+01 1.4100665066E+02 5.3141549812E+01
950203 18MAR19 2018.2109 58196.47850 12:00:00 -3.9359692173E+06 3.1865286320E+06 3.8645619011E+06 3.7533685630E+01 1.4100665068E+02 5.3146343331E+01
950203 18MAR20 2018.2136 58197.46399 12:00:00 -3.9359692149E+06 3.1865286348E+06 3.8645618991E+06 3.7533685616E+01 1.4100665063E+02 5.3145042815E+01
950203 18MAR21 2018.2164 58198.48600 12:00:00 -3.9359692136E+06 3.1865286337E+06 3.8645619009E+06 3.7533685638E+01 1.4100665063E+02 5.3144789320E+01
950203 18MAR22 2018.2191 58199.47149 12:00:00 -3.9359692154E+06 3.1865286345E+06 3.8645618984E+06 3.7533685610E+01 1.4100665064E+02 5.3144774828E+01
950203 18MAR23 2018.2219 58200.49350 12:00:00 -3.9359692110E+06 3.1865286319E+06 3.8645618943E+06 3.7533685608E+01 1.4100665063E+02 5.3138267799E+01
950203 18MAR24 2018.2246 58201.47899 12:00:00 -3.9359692146E+06 3.1865286327E+06 3.8645618973E+06 3.7533685612E+01 1.4100665065E+02 5.3142713455E+01
950203 18MAR25 2018.2273 58202.46449 12:00:00 -3.9359692150E+06 3.1865286357E+06 3.8645619011E+06 3.7533685627E+01 1.4100665063E+02 5.3146771982E+01
950203 18MAR26 2018.2301 58203.48649 12:00:00 -3.9359692163E+06 3.1865286335E+06 3.8645619009E+06 3.7533685627E+01 1.4100665066E+02 5.3146353618E+01
950203 18MAR27 2018.2328 58204.47199 12:00:00 -3.9359692170E+06 3.1865286336E+06 3.8645619009E+06 3.7533685624E+01 1.4100665066E+02 5.3146834948E+01
950203 18MAR28 2018.2356 58205.49399 12:00:00 -3.9359692080E+06 3.1865286300E+06 3.8645618963E+06 3.7533685642E+01 1.4100665063E+02 5.3136689206E+01
950203 18MAR29 2018.2383 58206.47949 12:00:00 -3.9359692176E+06 3.1865286330E+06 3.8645619026E+06 3.7533685636E+01 1.4100665067E+02 5.3147941048E+01
950203 18MAR30 2018.2410 58207.46499 12:00:00 -3.9359692108E+06 3.1865286283E+06 3.8645618972E+06 3.7533685642E+01 1.4100665066E+02 5.3138114978E+01
950203 18MAR31 2018.2438 58208.48699 12:00:00 -3.9359692166E+06 3.1865286327E+06 3.8645619014E+06 3.7533685632E+01 1.4100665066E+02 5.3146443951E+01
950203 18APR01 2018.2465 58209.47249 12:00:00 -3.9359692147E+06 3.1865286270E+06 3.8645618964E+06 3.7533685624E+01 1.4100665070E+02 5.3139382617E+01
950203 18APR02 2018.2493 58210.49449 12:00:00 -3.9359692166E+06 3.1865286327E+06 3.8645619006E+06 3.7533685627E+01 1.4100665066E+02 5.3145956569E+01
950203 18APR03 2018.2520 58211.47999 12:00:00 -3.9359692097E+06 3.1865286287E+06 3.8645618939E+06 3.7533685622E+01 1.4100665065E+02 5.3135626152E+01
950203 18APR04 2018.2547 58212.46550 12:00:00 -3.9359692125E+06 3.1865286298E+06 3.8645618975E+06 3.7533685632E+01 1.4100665066E+02 5.3140093974E+01
950203 18APR05 2018.2575 58213.48749 12:00:00 -3.9359692157E+06 3.1865286321E+06 3.8645619013E+06 3.7533685638E+01 1.4100665066E+02 5.3145528944E+01
950203 18APR06 2018.2602 58214.47300 12:00:00 -3.9359692113E+06 3.1865286260E+06 3.8645618929E+06 3.7533685617E+01 1.4100665069E+02 5.3134655817E+01
950203 18APR07 2018.2630 58215.49499 12:00:00 -3.9359692114E+06 3.1865286256E+06 3.8645618961E+06 3.7533685641E+01 1.4100665069E+02 5.3136467389E+01
950203 18APR08 2018.2657 58216.48050 12:00:00 -3.9359692177E+06 3.1865286304E+06 3.8645618992E+06 3.7533685620E+01 1.4100665069E+02 5.3144633967E+01
950203 18APR09 2018.2684 58217.46600 12:00:00 -3.9359692182E+06 3.1865286287E+06 3.8645618978E+06 3.7533685614E+01 1.4100665071E+02 5.3143240954E+01
950203 18APR10 2018.2712 58218.48800 12:00:00 -3.9359692152E+06 3.1865286280E+06 3.8645618985E+06 3.7533685634E+01 1.4100665070E+02 5.3141469136E+01
950203 18APR11 2018.2739 58219.47350 12:00:00 -3.9359692213E+06 3.1865286292E+06 3.8645618999E+06 3.7533685614E+01 1.4100665073E+02 5.3146680446E+01
950203 18APR12 2018.2767 58220.49550 12:00:00 -3.9359692122E+06 3.1865286233E+06 3.8645618902E+06 3.7533685604E+01 1.4100665072E+02 5.3132218364E+01
950203 18APR13 2018.2794 58221.48100 12:00:00 -3.9359692124E+06 3.1865286298E+06 3.8645618973E+06 3.7533685631E+01 1.4100665066E+02 5.3139910495E+01
950203 18APR14 2018.2821 58222.46649 12:00:00 -3.9359692241E+06 3.1865286303E+06 3.8645619024E+06 3.7533685616E+01 1.4100665074E+02 5.3150478118E+01
950203 18APR15 2018.2849 58223.48850 12:00:00 -3.9359692180E+06 3.1865286306E+06 3.8645618994E+06 3.7533685619E+01 1.4100665069E+02 5.3145040508E+01
950203 18APR16 2018.2876 58224.47399 12:00:00 -3.9359692140E+06 3.1865286278E+06 3.8645618944E+06 3.7533685610E+01 1.4100665069E+02 5.3138131911E+01
950203 18APR17 2018.2904 58225.49600 12:00:00 -3.9359692144E+06 3.1865286274E+06 3.8645618946E+06 3.7533685611E+01 1.4100665070E+02 5.3138300698E+01
950203 18APR18 2018.2931 58226.48149 12:00:00 -3.9359692141E+06 3.1865286270E+06 3.8645618963E+06 3.7533685626E+01 1.4100665070E+02 5.3138951895E+01
950203 18APR19 2018.2958 58227.46699 12:00:00 -3.9359692153E+06 3.1865286272E+06 3.8645618994E+06 3.7533685643E+01 1.4100665070E+02 5.3141679894E+01
950203 18APR20 2018.2986 58228.48899 12:00:00 -3.9359692153E+06 3.1865286294E+06 3.8645618992E+06 3.7533685634E+01 1.4100665068E+02 5.3142655797E+01
950203 18APR21 2018.3013 58229.47449 12:00:00 -3.9359692152E+06 3.1865286307E+06 3.8645618967E+06 3.7533685612E+01 1.4100665067E+02 5.3141719764E+01
950203 18APR22 2018.3041 58230.49649 12:00:00 -3.9359692186E+06 3.1865286250E+06 3.8645618995E+06 3.7533685637E+01 1.4100665075E+02 5.3142676960E+01
950203 18APR23 2018.3068 58231.48199 12:00:00 -3.9359692211E+06 3.1865286255E+06 3.8645618927E+06 3.7533685576E+01 1.4100665076E+02 5.3140324528E+01
950203 18APR24 2018.3095 58232.46750 12:00:00 -3.9359692171E+06 3.1865286263E+06 3.8645618956E+06 3.7533685611E+01 1.4100665072E+02 5.3140025146E+01
950203 18APR25 2018.3123 58233.48949 12:00:00 -3.9359692175E+06 3.1865286252E+06 3.8645618929E+06 3.7533685594E+01 1.4100665074E+02 5.3138077889E+01
950203 18APR26 2018.3150 58234.47500 12:00:00 -3.9359692193E+06 3.1865286244E+06 3.8645618946E+06 3.7533685601E+01 1.4100665076E+02 5.3139823790E+01
950203 18APR27 2018.3178 58235.49699 12:00:00 -3.9359692206E+06 3.1865286285E+06 3.8645619003E+06 3.7533685622E+01 1.4100665073E+02 5.3146143423E+01
950203 18APR28 2018.3205 58236.48250 12:00:00 -3.9359692166E+06 3.1865286266E+06 3.8645618989E+06 3.7533685636E+01 1.4100665072E+02 5.3141877125E+01
950203 18APR29 2018.3232 58237.46800 12:00:00 -3.9359692195E+06 3.1865286255E+06 3.8645618967E+06 3.7533685611E+01 1.4100665075E+02 5.3141775308E+01
