54.53	195.2205	651.944
54.5717	195.4195	577.602
54.4924	195.2768	977.893
54.4724	195.4139	971.855
54.7249	196.2871	636.394
54.8467	195.6131	646.987
54.7718	195.8732	648.413
54.7094	196.0028	796.027
54.8315	196.2191	492.294
54.8113	196.0015	797.382
54.6445	196.257	413.933
47.494	3.9153	312.387
43.0609	277.3123	200.481
40.9119	14.7833	420.275
46.1948	4.6062	740.821
40.6638	355.3218	1206.511
39.0566	352.1105	270.074
43.5579	354.0869	78.445
-41.1964	174.9329	39.633
27.5952	278.475	20.222
47.6193	5.0142	380.225
44.9561	5.6532	923.789
48.6818	358.637	145.7
34.4683	242.846	888.917
30.1003	269.017	-10.312
43.4912	5.3332	229.367
39.0613	358.9408	661.873
32.0856	248.7076	745.69
33.4146	248.4434	493.201
31.73	248.9286	928.938
35.1075	245.395	151.685
32.259	249.1986	758.395
32.5014	249.0732	932.581
32.8799	248.272	406.794
33.8324	248.0562	644.821
31.3453	250.4466	1192.721
35.5331	245.6408	870.667
31.9604	249.2288	992.657
35.1773	248.343	2088.01
34.8522	245.4049	119.882
32.9473	247.2852	198.558
33.3954	249.2285	1097.83
33.4535	247.6456	278.078
33.4431	249.1669	958.551
33.3717	248.1759	346.565
35.2544	245.7457	867.565
35.1903	245.9475	1005.347
34.5083	245.6529	172.515
32.5683	248.6563	535.96
36.9087	248.5373	1301.98
34.1452	245.7082	100.891
34.6086	247.5393	1574.32
33.6656	245.7727	240.242
34.1319	250.719	2110.61
33.5401	243.3703	1265.7
32.8021	250.289	897.072
33.4864	248.1366	366.736
32.802	250.2881	897.015
35.3292	247.1143	1579.68
32.596	249.3755	1017.108
33.1678	248.3647	485.233
34.265	248.7595	1465.26
36.1285	248.7608	1478.686
33.4916	247.1263	318.633
32.1901	249.0364	725.453
34.126	242.1035	144.771
-36.767	300.1187	158.382
33.4809	248.38	591.546
31.9541	249.2297	1010.16
33.8218	246.458	541.9
32.2577	250.1703	1248.878
34.8793	245.853	541.036
32.6583	245.4729	36.945
32.6837	245.3578	10.798
44.336	280.3301	251.526
44.884	28.7351	131.46
-13.2615	316.4529	428.344
-17.368	145.9147	79.174
-12.15	315.0051	443.057
46.5621	26.9122	219.136
-74.4304	257.5218	33.178
39.3995	283.3932	126.997
44.3877	6.6496	1205.134
51.7697	102.235	811.378
50.228	8.6099	261.29
38.8937	353.0107	249.936
44.0292	23.3311	101.035
41.1643	351.966	626.38
48.3277	289.0981	38.977
47.6518	23.5577	270.847
49.1868	291.7367	27.491
-14.7966	320.8276	44.684
-11.3056	318.1415	723.955
-12.5213	319.7113	267.506
43.9037	7.7189	921.774
64.3178	263.9977	4.447
-6.4911	106.8489	158.11
35.3835	240.9855	115.258
40.3722	49.8144	94.024
47.9309	7.5403	264.499
39.1929	283.4052	-20.187
-32.4608	123.8681	130.786
-31.8641	115.8091	-8.286
37.7834	241.0986	2749.44
-37.5589	143.8549	463.183
-37.2488	141.8422	191.301
57.1283	27.2652	145.698
48.8353	234.8649	10.747
40.4128	242.7954	1792.47
-33.9151	151.0363	101.363
45.3828	21.1367	126.288
44.3692	4.1563	357.591
-9.3901	321.7845	245.149
33.4805	240.9703	14.81
43.0659	357.2889	667.947
45.3024	359.9899	155.71
44.395	291.7783	6.746
71.325	203.3323	12.072
43.0357	0.6719	633.48
42.0014	9.0489	855.139
-33.4297	149.5672	756.522
52.7523	251.7344	493.563
-17.5549	320.2567	108.939
48.7125	265.4093	311.78
47.5365	359.912	112.663
56.4059	24.1861	69.397
51.1923	14.5217	211.766
-14.8883	319.1973	875.244
51.775	359.9051	117.013
43.4462	276.1083	148.888
47.6893	359.8297	83.244
-32.3419	146.654	399.31
34.5822	240.0185	204.875
44.185	248.4739	1789.907
-32.8103	136.0587	288.653
34.2643	243.1158	2051.072
48.7518	19.151	487.449
49.0522	237.6705	72.703
-37.7612	301.6989	150.384
49.2514	236.9998	13.005
49.1466	237.9974	-0.465
49.2786	237.2089	14.147
50.0244	234.756	-0.644
49.7001	235.0163	-0.936
49.0322	236.9307	-7.441
-41.1468	288.7011	886.374
49.3787	238.5593	33.427
49.8848	240.5046	354.667
41.3418	2.1657	56.098
41.4054	2.0042	84.812
49.1839	236.0468	44.357
50.5443	233.1574	37.32
49.4993	240.4078	345.054
54.3127	229.6744	44.546
62.4143	219.1396	719.468
50.7003	240.7205	354.026
49.4722	236.2369	6.158
49.6992	236.846	-5.91
49.6022	240.3183	474.967
49.7333	245.1141	1132.981
-37.6768	144.4421	112.37
48.4807	236.6084	15.143
50.2413	240.7688	448.513
50.1313	237.0454	639.104
46.1135	299.2247	30.005
45.1259	287.0163	38.202
46.1376	287.2785	-15.438
-37.7586	147.656	125.937
-25.5105	149.522	295.484
-12.9109	45.1928	-4.15
48.9867	242.6501	601.827
-27.9871	152.9951	100.991
-25.9004	139.3479	69.144
-24.772	152.3832	55.014
49.4461	2.1026	147.193
46.3945	287.736	2.04
46.3479	287.5654	-14.544
43.4436	271.1542	226.549
44.6836	296.3887	3.109
-27.7203	153.2025	54.714
-36.3464	146.6577	442.948
-36.6759	149.842	52.613
38.0129	352.1272	305.855
40.3959	354.2515	1095.128
-1.4088	311.5375	9.08
48.7553	237.521	10.656
41.5996	1.4011	853.4
45.5657	286.7966	-8.415
34.0005	244.0018	1373.663
57.4731	352.6359	67.23
44.0572	238.6848	1095.851
41.1215	14.778	183.373
-26.1953	28.3413	1670.119
-84.7865	243.5402	1416.348
40.3015	279.9322	345.434
-1.4608	311.5586	-17.801
35.8784	241.9259	2471.124
50.8623	4.6124	101.023
-34.2846	140.602	37.584
40.6115	359.9027	892.802
-36.4306	150.076	23.194
-74.5459	248.1154	313.093
40.9826	279.5253	311.536
60.7879	198.1583	52.143
-28.2498	28.3342	1722.68
-35.94	142.4147	97.14
50.1304	2.8769	164.084
44.1941	9.7692	144.702
51.3069	4.3156	66.049
35.4131	240.9547	108.375
42.8776	281.1096	145.542
48.3305	8.3249	690.267
47.7346	266.3496	386.168
35.5911	241.502	791.683
-29.1113	26.2048	1441.266
48.481	355.5035	124.507
43.8891	11.895	740.954
51.9473	252.0321	639.902
17.0451	298.1388	356.285
33.9671	241.8403	2.833
47.5319	264.6524	427.08
41.3802	276.3574	210.681
26.6899	281.033	-26.051
26.2091	50.6081	-13.888
26.2091	50.6081	-13.888
-39.4892	176.0632	882.559
39.608	285.7928	-24.026
52.4479	358.2503	170.158
43.472	358.4631	121.393
46.8242	25.8514	725.441
-1.4466	281.4984	2381.239
45.5607	8.0481	480.517
47.9333	241.0112	493.375
-36.2807	148.0262	330.055
43.6791	274.5123	284.49
9.75	275.4231	555.637
42.8542	74.5332	744.951
68.0653	166.4534	315.763
33.5782	242.9354	470.064
47.5393	235.7475	38.353
41.2	15.1326	676.971
-40.6798	176.2461	309.018
56.2009	24.7583	101.907
56.8545	224.4607	66.829
56.8543	224.4604	66.666
50.2567	17.4286	950.851
-32.8637	27.4291	593.664
48.7088	7.6582	237.074
6.3847	2.45	30.737
-30.1017	148.9642	198.064
39.6086	115.8925	87.407
11.1247	2.928	317.143
40.2453	116.2241	109.118
9.3575	2.6257	423.919
35.287	243.9196	252.03
33.9623	241.9053	11.025
-31.9963	141.4701	307.401
28.4738	277.5463	-6.55
53.7769	356.965	66.048
79.5386	337.0253	484.037
19.3546	204.2886	2664.265
-31.6543	150.2447	419.792
52.3883	233.4107	24.7
50.9586	1.8249	57.302
46.1718	5.5741	544.71
-33.8669	144.8856	108.607
44.511	11.3506	93.773
42.9582	359.1993	1649.234
51.6947	2.8174	90.359
43.8735	6.3667	1077.105
-31.9262	117.1121	266.958
-33.7717	150.9088	120.778
-31.947	115.9253	-15.27
40.4956	271.0001	204.854
33.7995	241.9713	-23.155
39.1619	273.5097	221.372
-46.5851	168.2921	124.702
47.3235	6.6113	714.519
42.7671	250.4422	2215.567
42.4068	238.9509	1313.429
33.6104	245.2851	85.93
-31.1063	138.707	616.635
58.7829	223.5204	20.244
49.6592	358.1704	231.259
34.2514	243.947	722.632
43.8774	0.9773	166.6
32.307	295.2321	16.15
53.4933	229.363	8.53
37.2324	351.8733	333.122
-37.1475	148.8849	848.081
44.0894	238.6925	1070.31
-24.9082	152.321	80.042
-43.8625	170.1901	757.823
-36.5438	146.006	187.317
-8.7465	115.2099	39.015
2.8452	299.2989	69.565
44.7706	9.3834	370.572
26.381	279.8905	-20.907
29.7701	261.2721	434.674
52.475	21.0352	139.919
52.4759	21.0353	149.599
49.4763	1.1134	220.568
49.0937	2.0431	163.755
-37.7116	142.8409	219.983
44.5002	11.3568	99.651
-77.5089	167.4402	1962.027
33.3646	244.2703	-84.205
9.7645	274.7975	28.029
-38.4096	144.8823	17.563
33.5514	263.7891	170.752
-36.3402	142.668	129.362
-34.4383	148.7017	519.48
52.277	17.0735	124.365
-31.5122	150.6408	390.859
38.8103	352.5375	496.007
46.4682	10.364	1263.379
39.9052	359.9168	72.887
47.0903	21.7858	146.768
-36.1359	143.7226	113.795
31.9233	262.3426	213.77
44.7159	0.654	226.379
41.6929	352.3419	585.626
47.1656	358.359	118.092
46.288	2.2358	558.482
43.9029	281.3354	58.536
-20.9818	55.6432	151.896
52.0353	23.1274	196.424
50.1567	232.2283	710.909
45.0527	280.7014	249.088
57.0067	356.6044	400.897
43.6717	280.2311	190.044
44.1222	11.1131	901.201
-15.9475	312.1221	1106.022
-30.3803	150.6073	537.11
45.0163	280.6908	221.638
46.7966	11.9413	903.747
45.4618	268.744	302.61
43.2508	276.1327	159.996
51.3535	4.6281	78.011
49.8721	260.0394	375.452
42.7746	9.4749	69.483
-35.4465	149.7852	679.452
46.8397	359.5264	245.099
44.411	283.7183	105.993
51.9529	356.6183	242.341
48.6103	2.315	140.278
45.5649	10.2326	225.051
48.1315	240.3174	238.597
-3.8774	321.5745	21.679
45.9598	1.7561	463.719
51.1907	3.2002	69.422
41.8074	353.2361	789.792
42.5201	276.2433	261.34
44.2248	11.766	273.617
-25.6358	27.7766	1166.776
45.157	1.488	158.14
44.3149	263.2137	492.021
46.8581	267.4115	373.217
-16.0545	136.3023	90.741
46.233	27.6443	201.781
45.7261	4.9384	256.846
48.7219	7.7078	197.257
47.3454	268.1543	472.634
45.3333	287.35	94.615
32.3704	295.3037	-11.631
48.0015	0.4775	158.167
49.2699	236.9844	32.582
29.8234	261.2445	426.013
-25.8034	28.7327	1414.696
-18.004	122.2091	42.247
44.5881	284.3101	64.991
-36.0314	144.204	131.451
50.5639	248.1014	748.96
41.1617	286.7882	-22.154
-34.5642	150.8583	45.111
32.3704	295.3036	-10.997
48.3805	355.5034	65.834
45.3636	0.6494	164.164
27.9496	278.2172	12.034
50.7981	4.3586	158.135
71.2828	203.2101	15.548
-29.9684	146.8608	149.447
44.7304	265.6438	290.797
-67.816	292.7093	127.538
47.2469	5.9894	359.555
46.8211	259.1833	551.28
34.9186	242.988	613.472
41.5461	14.594	1004.676
34.2928	241.8118	678.244
43.1604	279.6708	214.574
-42.3858	146.9982	347.149
39.0143	237.9469	14.8
45.5874	284.5842	114.385
45.4132	25.4703	2301.743
-37.498	148.1678	184.357
51.9955	358.9834	156.388
57.6761	357.0385	81.847
44.4639	26.1257	143.211
55.739	12.5	94.024
34.6128	239.8036	74.803
3.882	282.9896	57.752
51.013	4.1909	65.677
50.0981	1.9361	135.149
44.2779	5.2726	445.81
41.0006	356.3631	1032.66
-22.9135	139.9031	200.578
40.0782	15.3777	899.316
-85.9615	174.4991	2642.158
-30.1851	151.0897	700.792
41.5881	356.932	963.985
-41.0501	145.9149	3.793
41.188	255.6468	1670.31
-30.5255	117.1746	327.883
-79.1474	155.8942	2006.304
-30.0953	145.9343	136.301
43.3612	280.2087	86.753
42.7795	242.1565	1180.921
-33.6505	115.349	-27.006
53.063	231.5362	1086.602
47.4809	19.0565	180.843
53.2292	358.0801	441.839
45.6191	21.6394	317.712
29.3368	270.5936	-15.678
50.3695	2.2386	189.334
35.1573	240.6525	123.05
49.1842	5.3729	278.604
-32.3474	22.5736	941.864
43.6924	289.4774	63.407
46.348	265.7586	345.472
53.1346	17.9936	104.5
19.412	204.74	1099.085
18.4078	293.8388	49.249
46.499	11.3368	329.124
44.5463	0.6249	209.889
34.4126	241.4463	332.89
-34.2216	150.6392	233.865
48.0075	293.3428	-5.143
-34.0719	150.7602	157.383
34.136	243.948	576.708
37.6446	241.1033	2391.538
37.2211	357.4524	2210.684
35.4715	239.346	263.986
35.2757	243.9265	261.926
34.1043	242.7166	284.005
35.3507	241.0312	92.481
42.8361	235.4367	37.83
37.6309	359.3016	56.468
37.468	355.5758	572.125
34.8945	242.95	636.179
35.5	240.454	49.789
33.7992	243.5944	78.938
35.0998	242.0107	715.8
38.0105	237.9753	-7.839
41.7456	235.8157	-21.958
38.0107	237.9597	-9.207
39.4789	353.6582	436.494
39.7141	238.1947	43.424
47.0569	3.9328	610.167
32.7458	243.0562	103.554
32.6246	243.5247	769.031
36.1764	239.6404	193.781
